SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
BT-BP-30184,"BINTEK™ Sony Xperia Z3 Dual Battery 3100 mAH Li-Polymer Premium Battery",14,0,18.00,6.50,4.07,3.40,8.9900,8.9900,7.9900,,,0.00,,0.00,,,,0.00
BT-BP-30192,"BinTEK™ Battery for iPhone 6S 1715mAH Li-Po Premium ",536,428,4.42,1.00,0.00,4.42,14.9900,9.9900,8.9900,9.92,11.49,,10.99,0.00,8.99,0.00,0.00,8.99
BT-BP-30194,"BinTEK™ Battery for LG G4 BL-51YF 3000mAH Li-Ion Premium ",3,6,35.00,6.50,4.34,6.05,10.5900,8.8900,3.9900,5.45,12.49,,7.99,0.00,,,0.00,0.00
BT-BP-30196,"BinTEK™ Battery for iPhone 6S Plus 2750mAH Li-Po Premium ",289,229,5.46,1.00,0.00,5.46,19.9900,9.9900,9.9900,8.05,12.49,10.50,10.99,15.12,0.00,0.00,0.00,8.99
BT-BP-30200,"BinTEK™ LG Leon BL-41ZH 1820mAh Li-Ion Premium Battery",19,4,19.00,6.43,0.00,2.95,7.9900,7.9900,1.9900,,,,,,,,0.00,
BT-BP-30208,"Battery Apple iPad 2 6930mAH Li-Polymer",28,2,7.38,1.00,2.21,9.59,24.9900,16.9900,12.9900,10.33,13.49,12.99,7.99,0.00,0.00,0.00,0.00,12.99
BT-BP-30210,"Battery Apple iPad 3/4 11560mAH Li-Polymer",25,35,8.11,1.00,2.21,10.32,19.9900,19.9900,13.9900,12.32,17.49,15.99,,0.00,0.00,0.00,0.00,14.99
BT-BP-30214,"BinTEK Battery Apple iPad Air 1/iPad 5 (2017) 8820mAH Li-Polymer Premium ",37,28,8.81,1.00,0.92,9.73,26.9900,18.9900,17.5900,14.33,21.49,14.99,23.99,18.45,0.00,0.00,0.00,13.99
BT-BP-30216,"Battery for Apple iPad Air 2 7340mAH Li-Polymer",13,5,82.00,6.37,1.00,13.03,24.9900,16.9900,16.2900,14.59,0.00,18.99,18.99,0.00,0.00,0.00,0.00,29.99
BT-BP-30218,"Battery for Apple iPad Mini 1 4490mAH Li-Polymer ",38,0,51.00,6.37,1.00,8.16,15.9900,15.9900,12.9900,,,,,,0.00,0.00,0.00,12.99
BT-BP-30220,"Battery for Apple iPad Mini 2/3 6470mAH Li-Polymer",22,3,6.64,1.00,2.21,8.85,16.9900,16.9900,9.3900,8.54,0.00,11.99,14.99,0.00,0.00,0.00,0.00,19.99
BT-BP-30224,"Battery Apple iPad Mini 4 5124mAH Li-Polymer ",30,6,6.75,1.00,0.92,7.67,29.9900,29.9900,12.8900,8.67,12.49,11.99,12.99,0.00,,0.00,,14.99
BT-BP-30226,"Battery for Apple iPad Pro 12.9 (1st Gen) - 3.77V 10307mAH Li-Polymer",14,1,120.00,6.70,6.00,18.81,29.9900,29.9900,18.8900,,0.00,18.99,15.99,0.00,,,,
BT-BP-30228,"BinTEK™ Battery for Apple iPad Pro 9.7 7306mAH Li-Polymer Premium ",36,5,7.78,1.00,0.92,8.70,29.9900,29.9900,16.8900,11.14,0.00,13.99,13.99,,,,,
BT-BP-30230,"Battery for Samsung Galaxy S7 3000mAH Li-Polymer",52,48,3.23,1.00,0.92,4.15,12.9900,12.9900,7.9900,7.56,11.49,7.99,5.99,,6.99,0.00,0.00,9.99
BT-BP-30242,"BinTEK™ Huawei Nexus 6P 3550mAH Li-Polymer Premium Battery",0,0,0.00,0.00,0.00,0.00,16.9900,,8.9900,,11.49,0.00,,,,,,
BT-BP-30244,"BinTEK™ Battery for Samsung Galaxy Note 5 3000mAH Li-Polymer Premium ",30,13,23.00,6.37,1.00,3.77,14.9900,10.9900,6.9900,11.06,11.49,,5.99,0.00,0.00,0.00,0.00,
BT-BP-30252,"BinTEK™ HTC One M9 2840mAH Li-Polymer Premium Battery",0,0,0.00,0.00,0.00,0.00,13.9900,,8.4900,,11.49,,6.99,0.00,,,0.00,
BT-BP-30254,"BinTEK™ Sony Xperia M4 Aqua 2400mAH Li-Polymer Premium Battery",0,0,0.00,0.00,0.00,0.00,14.9900,,0.0000,,,,,0.00,,,,
BT-BP-30260,"BinTEK™ Sony Xperia Z3 Compact 2600mAH Li-Polymer Premium Battery",0,0,0.00,0.00,0.00,0.00,14.9900,,0.0000,,,,,0.00,,,,
BT-BP-30262,"BinTEK™ Sony Xperia T3 2500mAH Li-Polymer Premium Battery",0,0,0.00,0.00,0.00,0.00,9.9900,,0.0000,,,,,0.00,,,0.00,0.00
BT-BP-30264,"BinTEK™ Battery for Samsung Galaxy Tab A 8.0 4200mAH Li-Polymer Premium ",0,0,0.00,0.00,0.00,0.00,19.9900,,0.0000,,,,,,,,0.00,0.00
BT-BP-30268,"BinTEK™ Battery for Samsung Galaxy Core Prime 2000mAH Li-Polymer Premium ",0,0,0.00,0.00,0.00,0.00,14.9900,,5.9900,,,,3.49,,,,0.00,
BT-BP-30270,"BinTEK™ Battery for Samsung Galaxy S4 Mini 1900mAH Li-Polymer Premium ",0,0,0.00,0.00,0.00,0.00,14.9500,,0.0000,,,,,0.00,,,0.00,0.00
BT-BP-30272,"BinTEK™ Battery for Samsung Galaxy Grand Prime 2600mAH Li-Polymer Premium ",0,0,0.00,0.00,0.00,0.00,9.9900,,0.0000,,,,0.00,,,,0.00,
BT-BP-30274,"BinTEK™ HTC Desire 626 2000mAH Li-Polymer Premium Battery",0,0,0.00,0.00,0.00,0.00,11.9900,,0.0000,,,,,0.00,,,,
BT-BP-30278,"BinTEK™ HTC Rezound 1620mAH Li-Ion Premium Battery",0,0,0.00,0.00,0.00,0.00,9.9900,,0.0000,,,,,0.00,,,,
BT-BP-30284,"BinTEK™ iPhone SE 1624mAh Li-Polymer Premium Battery",280,72,4.13,1.00,0.00,4.13,19.9900,7.4900,7.4900,5.47,9.49,7.99,9.99,0.00,0.00,,0.00,6.99
BT-BP-30286,"BinTEK Battery for Apple Watch 42mm 250mAh Li-Polymer Premium ",2,3,3.39,1.00,2.21,5.60,11.9900,,6.4900,3.23,,5.99,,0.00,,,,
BT-BP-30288,"BinTEK Battery for Apple Watch 38mm 205mAh Li-Polymer Premium ",2,3,3.39,1.00,2.21,5.60,11.9900,,6.4900,3.42,,5.99,,0.00,,,,
BT-BP-30289,"BinTEK™ iPhone 7 1960mAH Li-Polymer Premium Battery",153,152,5.00,1.00,0.00,5.00,14.9900,7.6000,9.9900,6.92,11.49,0.00,17.99,0.00,0.00,0.00,0.00,0.00
BT-BP-30290,"BinTEK™ iPhone 7 Plus 2910mAH Li-Polymer Premium Battery",119,133,5.70,1.00,0.37,6.07,19.9900,19.9900,10.9900,13.46,14.49,9.99,13.99,,0.00,0.00,,
BT-BP-30292,"BinTEK Battery for Samsung Galaxy J7 (2016) 3300mAh Premium ",0,0,0.00,0.00,0.00,0.00,18.9900,,10.4900,,11.49,,,0.00,,,,0.00
BT-BP-30293,"BinTEK Battery for Samsung Galaxy J5 (2016) 3100mAh Premium ",0,0,0.00,0.00,0.00,0.00,18.9900,,0.0000,,,,,0.00,,,0.00,0.00
BT-BT-40017,"BinTEK™ Samsung Galaxy Tab 3 7.0 T210 T211 T4000E 4450mAH Premium Battery",0,0,0.00,0.00,0.00,0.00,36.9500,,0.0000,,,,,7.42,,,15.00,
BTY-BKB-006,"Blackberry Bold 9780 9700 9000 Replacement Battery",1,0,0.00,0.00,0.00,0.00,3.9500,3.4900,1.9900,,,0.00,,0.00,,,,
BTY-COV-106,"HTC Sensation Back Battery Cover",0,0,30.00,6.85,7.23,5.44,9.1260,7.8900,6.2900,,,,,0.00,,,,
BTY-COV-108,"HTC EVO 3D Battery Cover Back Door",0,0,12.00,6.45,6.11,2.81,6.3200,4.6900,4.9900,,,,,0.00,,,0.00,
BTY-COV-112,"Midframe Bezel for Samsung Galaxy S3 i535 R530 -  Blue",39,0,0.00,0.00,0.00,0.00,8.9500,6.9900,0.9900,3.52,,,0.00,0.00,,,0.00,
BTY-COV-114,"Midframe Bezel for Samsung Galaxy S3 i747 T999 -  Blue",11,0,15.00,6.12,1.84,2.75,6.1875,4.5900,0.9900,3.82,,,0.00,0.00,,,0.00,
BTY-COV-116,"Midframe Bezel for Samsung Galaxy S3 L710 -  Blue",9,0,0.00,0.00,0.00,0.00,7.9500,4.9900,0.9900,3.52,,1.99,0.00,0.00,,,0.00,
BTY-COV-118,"Midframe Bezel for Samsung Galaxy S3 i535 R530 - Silver",0,0,15.00,6.43,6.79,3.39,7.1200,5.5900,0.0000,,,,,,,,0.00,
BTY-COV-120,"Midframe Bezel for Samsung Galaxy S3 L710 - Silver",22,0,0.00,0.00,0.00,0.00,7.9500,4.9900,0.9900,,,,,,,,0.00,
BTY-COV-122,"Midframe Bezel for Samsung Galaxy S3 i747 T999 -  Silver",2,0,18.00,6.88,6.37,3.54,7.1600,5.6900,0.9900,,,,,,,,0.00,
BTY-COV-124,"Samsung Galaxy S2 T989 Midframe Bezel - Black",1,0,20.00,6.50,3.35,3.59,7.9200,6.6900,0.9900,,,0.99,,,,,,
BTY-COV-126,"Rear Housing for Samsung Galaxy Note 2 i317 T889 - Gray",7,0,20.00,6.50,6.48,4.07,8.7590,7.3900,0.9900,,,,0.00,,,,0.00,
BTY-COV-128,"Rear Housing for Samsung Galaxy Note 2 i317 T889 - White",0,0,20.00,6.50,9.46,4.53,8.1100,6.3900,0.9900,,,2.99,,,,,0.00,
BTY-COV-130,"Battery Door for Samsung Galaxy Note 2 i317 ATT - Titanium Gray",0,0,10.00,6.32,5.00,2.37,5.3300,3.9900,0.9900,,,,,,,,0.00,
BTY-COV-136,"Battery Door for Samsung Galaxy Note 2 T889 T-Mobile - White",0,0,9.00,6.88,6.37,2.23,4.8600,3.5900,0.9900,,,,,,,,0.00,
BTY-COV-138,"Battery Door for Samsung Galaxy Note 2 i605 Verizon - Gray",3,0,10.00,6.32,8.70,2.96,6.6600,4.8900,0.9900,,,,1.99,,,,0.00,
BTY-COV-140,"Battery Door for Samsung Galaxy Note 2 i605 Verizon - White",0,0,9.00,6.88,0.15,1.33,3.9560,3.1900,0.0000,,,,,,,,0.00,
BTY-COV-142,"Rear Battery Cover for Samsung Galaxy S4 i9500/i9505 - Black Mist - No Carrier Logo",0,0,7.00,6.70,3.72,1.60,3.0000,2.3900,2.9900,,,,0.00,,,,,0.00
BTY-COV-1477,"Front Housing Mid Cover Frame Bezel for Samsung Galaxy Note 2 L900 i605 - Black",1,0,20.00,6.32,8.70,4.54,7.8540,6.1900,0.9900,,,2.99,,,,,0.00,
BTY-COV-1478,"Front Housing Mid Cover Frame Bezel for Samsung Galaxy Note 2 i317 T889 - Black",0,0,20.00,6.85,5.56,3.73,7.8540,6.1900,0.9900,,,,0.00,,,,0.00,
BTY-COV-1479,"Front Housing with Bezel Frame for Blackberry Q5-Black",4,0,18.00,6.12,2.90,3.42,7.1820,5.6900,0.9900,,,,,0.00,,,,
BTY-COV-1481,"Front Housing with Bezel Frame for Blackberry Q5-Red",5,0,18.00,6.12,2.90,3.42,7.1820,5.6900,0.9900,,,,,0.00,,,,
BTY-COV-1482,"Back Cover with Camera Lens for Blackberry Q5-Black",4,0,25.00,6.12,2.90,4.56,8.6640,7.3900,0.9900,,,,,0.00,,,,
BTY-COV-1483,"Back Cover with Camera Lens for Blackberry Q5-Red",5,0,25.00,6.12,2.90,4.56,8.6640,7.3900,0.9900,,,,,0.00,,,,
BTY-COV-1484,"Back Cover with Camera Lens for Blackberry Q5-White",4,0,25.00,6.12,2.90,4.56,8.6640,7.3900,0.9900,,,,,0.00,,,,
BTY-COV-1485,"Midframe Bezel for Samsung Galaxy Note 2 i605 L900 R950 ",2,0,0.00,0.00,0.00,0.00,4.9900,11.9900,0.9900,,,,0.00,,,,,
BTY-COV-1509,"Rear Housing Frame for Samsung Galaxy S3 i9300 - White",2,0,0.00,0.00,0.00,0.00,3.0000,,0.9900,,,,,,,,0.00,
BTY-COV-1510,"Rear Housing Frame for Samsung Galaxy S3 i9300 - Black",2,0,0.00,0.00,0.00,0.00,3.5000,,0.9900,,,,0.00,,,,0.00,
BTY-COV-1512,"Samsung Galaxy S4 i9500 i9505 i337 M919 Rear Housing Bezel - Silver",5,0,18.00,6.65,0.54,2.79,8.9900,4.2900,4.2900,2.13,,,0.00,,,,,
BTY-COV-1513,"Rear Midframe Bezel for Samsung Galaxy Mega 6.3 i9200 i527 i9205 ",0,1,20.00,6.65,2.77,3.42,9.7700,8.4900,4.9900,,,0.00,,,,,0.00,
BTY-COV-1517,"Rear Battery Cover for Sony Xperia Z3 - Black",0,0,10.00,6.45,9.76,3.06,7.1190,5.5900,0.9900,,7.99,0.00,,0.00,,,,0.00
BTY-COV-1518,"Rear Battery Cover for Sony Xperia Z3 - White",0,0,12.00,6.85,4.91,2.47,6.3000,4.6900,1.4900,,,1.50,,,,,,
BTY-COV-1521,"Back Cover for Samsung Galaxy Note 4 - Black",0,0,7.00,6.80,3.59,1.56,3.9300,3.1900,2.4900,,,1.99,2.49,,,,0.00,0.00
BTY-COV-1522,"Back Cover for Samsung Galaxy Note 4 - White",1,0,8.00,6.32,6.99,2.37,7.9900,2.9900,3.9900,,0.00,1.99,1.49,,,,0.00,0.00
BTY-COV-1523,"HTC Desire 610 Back cover Blue",0,0,30.00,6.13,7.69,6.15,10.7625,9.0900,4.2900,,,,,0.00,,,,
BTY-COV-1529,"Back Battery Door Cover with Camera Lens for HTC ONE M8 831C with Verizon Logo - Gunmetal Gray",0,0,0.00,0.00,0.00,0.00,29.9500,,19.9900,,,,,0.00,,,,
BTY-COV-1557,"Motorola Moto G XT1032 XT1031 XT1028 Rear Back Housing Frame",0,0,40.00,6.32,4.17,6.99,12.2300,,4.9900,,,,,0.00,,,,
BTY-COV-1565,"Rear Battery Cover for Samsung Galaxy S6 Edge - White Pearl",50,0,15.00,6.32,2.68,2.80,9.1800,7.7900,4.9900,4.08,0.00,2.50,0.99,,,,,
BTY-COV-1567,"Rear Battery Cover for Samsung Galaxy S6 Edge - Gold Platinum",28,0,18.00,6.56,2.29,3.09,9.1600,7.8900,4.9900,,,2.50,,,,,,
BTY-COV-1570,"Back Cover for Samsung Galaxy Note 5 - White Pearl",32,3,17.00,6.32,2.68,3.11,10.7300,9.2400,4.9900,,8.49,6.99,,,,,0.00,10.00
BTY-COV-158,"Samsung Galaxy S2 Skyrocket i727 Rear Housing - Black",0,1,25.00,6.32,1.89,4.25,8.0750,6.8900,0.9900,,,0.00,,,,,,
BTY-COV-1581,"Midframe Bezel for Samsung Galaxy S6 G920F ",7,0,15.00,6.50,2.74,2.73,6.1400,4.5900,0.0000,,,3.50,,2.76,,,,
BTY-COV-1586,"Rear Housing for Samsung Galaxy S6  - Gold",10,0,50.00,6.80,3.10,7.81,23.7150,21.3900,22.9900,,,,,16.09,,,0.00,
BTY-COV-1587,"Rear Housing for Samsung Galaxy S6 - Blue",4,0,45.00,6.58,2.44,7.21,16.9900,10.6600,9.9900,,,,,16.09,,,0.00,
BTY-COV-1588,"Rear Housing for Samsung Galaxy S6 - White",2,2,100.00,6.45,2.00,15.81,16.9900,21.3900,9.9900,,,,,0.00,,,0.00,
BTY-COV-1590,"Rear Housing for HTC One M8 - Glacial Silver",0,0,70.00,6.85,7.23,11.27,17.4700,15.4400,19.9900,,,,,0.00,,,0.00,
BTY-COV-1591,"Rear Housing for Samsung Galaxy Note 5 - White Pearl",1,0,60.00,6.50,10.14,10.79,19.9900,19.9900,9.9900,9.99,,18.50,16.99,37.11,,,,
BTY-COV-1592,"Rear Housing for Samsung Galaxy Note 5 - Gold Platinum",4,0,45.00,6.32,3.94,7.74,19.9900,19.9900,9.9900,6.02,,13.99,0.00,25.70,,,,
BTY-COV-1596,"Rear Battery Cover for Samsung Galaxy Note 5 - Silver Titanium",29,0,25.00,6.56,0.00,3.81,17.2700,15.2900,4.9900,,,6.99,7.99,,,,,
BTY-COV-1597,"Front LCD Frame Housing for Samsung Galaxy Note 5",3,0,20.00,6.65,6.50,3.98,7.9900,5.6900,4.9900,,,,4.99,,,,,
BTY-COV-1598,"Rear Housing for Samsung Galaxy Note 5 - Black Sapphire",1,1,60.00,6.25,0.00,9.60,19.9900,19.9900,9.9900,6.05,,13.99,0.00,0.00,,,,
BTY-COV-160,"Rear Housing Frame for Samsung Galaxy S3 i535 - White",55,0,0.00,0.00,0.00,0.00,4.9500,3.8900,0.9900,3.52,,,0.00,0.00,,,,
BTY-COV-1616,"Rear Housing for Samsung Galaxy S6 Edge - Gold Platinum",3,0,100.00,6.43,3.40,16.08,23.3200,21.3900,11.9900,14.61,,0.00,0.00,28.86,,,,
BTY-COV-1617,"Rear Housing for Samsung Galaxy S6 Edge - Black Sapphire",3,0,100.00,6.43,3.40,16.08,23.3200,21.3900,10.4900,,,,0.00,28.86,,,,
BTY-COV-1618,"Rear Housing for Samsung Galaxy S6 Edge - White Pearl",5,0,130.00,6.43,3.40,20.75,29.0500,26.9900,11.4900,25.53,,,0.00,0.00,,,,
BTY-COV-162,"Samsung Galaxy S4 i9505 i337 M919 Midframe Bezel - Silver",7,2,15.00,6.32,1.74,2.65,6.6400,4.8900,3.9900,2.64,5.49,,,,,,0.00,
BTY-COV-1627,"Midframe Chassis for Samsung Galaxy S5 G900T - Gold",0,0,35.00,6.50,6.48,6.38,15.9500,,11.9900,,,,,,,,0.00,
BTY-COV-1633,"Rear Glass for Samsung Galaxy S6 - Blue Topaz",0,0,20.00,6.46,1.79,3.37,7.0800,5.5900,5.4900,,7.49,2.40,,,,,6.00,14.99
BTY-COV-1634,"Midframe for Samsung Galaxy S6 G920V G920P - White",2,0,55.00,6.58,2.25,8.70,17.2200,15.2900,13.9900,,11.49,,,,,,0.00,14.99
BTY-COV-164,"Midframe Bezel for Samsung Galaxy S4 i545 L720 R970 - Silver",3,0,15.00,6.60,8.33,3.53,8.0220,6.3900,3.9900,2.45,5.49,,0.00,,,,0.00,
BTY-COV-1640,"Front Bezel Frame for LG G3 - Black",46,0,30.00,6.85,6.30,5.30,9.3500,7.8900,8.9900,,,,,0.00,,,0.00,
BTY-COV-1641,"Front Bezel Frame for LG G3 - Gold",1,0,30.00,6.46,1.79,4.92,9.3500,7.8900,0.0000,,,,,,,,0.00,
BTY-COV-1642,"Front Bezel Frame for LG G3 - White",4,0,30.00,6.85,3.59,4.90,9.3500,7.8900,0.0000,,,,,0.00,,,0.00,
BTY-COV-1643,"LCD Front Housing Midframe Bezel for Samsung Galaxy Note 3 N900A N900T - Black",0,0,25.00,6.50,0.95,3.99,8.3800,6.5900,6.4900,,,,0.00,,,,0.00,
BTY-COV-1645,"Midframe Chassis for Samsung Galaxy Note 4 N910A N910T - Black",0,0,0.00,0.00,0.00,0.00,14.9900,,10.9900,,,,0.00,12.72,,,0.00,
BTY-COV-1646,"Midframe Chassis for Samsung Galaxy Note 4 N910A N910T - White",0,0,0.00,0.00,0.00,0.00,14.9900,,5.4900,,,,0.00,15.91,,,0.00,
BTY-COV-1647,"Midframe Chassis for Samsung Galaxy Note 4 N910V N910P - Black",2,1,65.00,6.32,4.05,10.93,19.9900,,14.1900,,,,,12.72,,,0.00,
BTY-COV-1648,"Midframe Chassis for Samsung Galaxy Note 4 N910V N910P - White",3,0,65.00,6.28,5.91,11.29,16.9900,,14.4900,,,,,0.00,,,0.00,
BTY-COV-1649,"LCD Frame Bezel for Motorola Moto X Pure Edition XT1575 - White",1,0,20.00,6.50,9.65,4.56,8.6600,7.3900,3.4900,,,2.99,,,,,,
BTY-COV-1650,"LCD Frame Bezel for Motorola Moto X Pure Edition XT1575 - Black",3,0,20.00,6.82,0.90,3.06,8.6600,7.3900,3.4900,,,2.99,,,,,,
BTY-COV-1651,"Back Cover Replacement for LG V10 - Space Black",0,0,0.00,0.00,0.00,0.00,19.9900,,0.0000,,,,,0.00,,,0.00,
BTY-COV-1656,"Rear Battery Cover for Samsung Galaxy S7 Edge - Black Onyx (Standard)",18,8,17.00,6.32,2.68,3.11,10.2100,8.7900,5.8900,6.14,9.49,6.99,0.00,,,,0.00,0.00
BTY-COV-1657,"Rear Battery Cover for Samsung Galaxy S7 Edge - Silver Titanium (Standard)",32,9,18.00,6.32,3.94,3.47,10.2100,8.7900,5.8900,6.22,8.49,6.99,,,,,0.00,12.99
BTY-COV-1660,"Rear Battery Cover for Samsung Galaxy S7 - Gold Platinum (Standard)",24,15,18.00,6.39,1.67,3.08,14.1800,11.4900,4.9900,6.20,9.49,6.99,5.99,,,,0.00,9.99
BTY-COV-1661,"Back Cover Replacement for Motorola Droid Turbo",0,0,0.00,0.00,0.00,0.00,14.9900,,10.9900,,23.99,,,0.00,,,0.00,
BTY-COV-1662,"Back Cover for Samsung Galaxy Core Prime - Black",0,0,0.00,0.00,0.00,0.00,5.9900,,1.9900,,,1.99,,,,,,
BTY-COV-1663,"Midframe for Samsung Galaxy S6 G920T G920A - White",0,0,60.00,6.85,3.32,9.24,16.9900,13.6900,9.9900,,11.49,,0.00,22.66,,,0.00,14.99
BTY-COV-1665,"Midframe for Samsung Galaxy S6 G920T G920A - Gray",2,0,48.00,6.65,2.77,7.63,19.9900,,11.9900,,,9.99,,,,,,
BTY-COV-1680,"Midframe Bezel for Samsung Galaxy S3 i747 T999 - Black",9,0,0.00,0.00,0.00,0.00,9.9500,,0.9900,,,,0.00,4.84,,,,
BTY-COV-1688,"BlackBerry Bold 9900 Replacement Battery Cover",0,0,0.00,0.00,0.00,0.00,6.9900,,2.9900,,,,,4.36,,,,
BTY-COV-1693,"Rear Battery Cover for Samsung Galaxy S7 - White",21,2,21.00,6.56,4.00,3.81,8.9900,8.6000,4.9900,6.49,9.49,6.99,0.49,,0.00,,0.00,9.99
BTY-COV-170,"Samsung Galaxy S4 i545 Rear Housing Frame - White",2,0,15.00,6.32,6.99,3.48,6.9100,5.4900,3.9900,2.98,,2.50,0.00,3.44,,,,
BTY-COV-172,"Rear Housing for Samsung Galaxy Note 2 i605  - White",0,0,20.00,6.56,4.14,3.68,9.5900,8.2900,0.9900,,,2.99,0.00,6.38,,,0.00,
BTY-COV-178,"Rear Housing Frame for Samsung Galaxy S3 i747 - White",2,0,15.00,6.13,4.14,3.12,6.5520,5.1900,0.9900,3.52,,1.50,0.00,,,,,
BTY-COV-182,"Rear Housing for Samsung Galaxy Note 2 i605 - Gray",0,0,25.00,6.32,8.70,5.33,9.5900,8.2900,0.9900,,,,0.00,6.38,,,0.00,
BTY-COV-194,"Back Battery Door Cover for Samsung Galaxy Note 3 N900V Verizon 4G LTE - White",0,0,8.00,6.88,6.02,2.04,4.7025,3.4900,1.9900,,,,0.00,,,,0.00,3.99
BTY-COV-198,"Back Battery Door Cover for Samsung Galaxy Note 3 N900T T-Mobile - White",0,0,7.00,6.80,3.10,1.49,4.4160,3.5900,1.9900,,,,0.00,,,,0.00,0.00
BTY-COV-206,"Midframe Bezel for Samsung Galaxy Mega 6.3 - Silver",2,0,20.00,6.80,3.10,3.40,8.0560,6.7900,3.9900,,,,,,,,0.00,
BTY-COV-212,"Rear Battery Cover for Samsung Galaxy S4 R970 US Cellular - White",4,0,7.00,6.32,1.74,1.38,5.9500,3.9900,1.9900,,7.49,,0.00,,,,0.00,2.99
BTY-COV-214,"Rear Battery Cover for Samsung Galaxy S4 R970 US Cellular – Black Mist",0,0,8.00,6.50,4.55,1.93,3.5000,2.7900,2.9900,,,,0.00,,,,0.00,2.99
BTY-COV-228,"Motorola Atrix HD MB886 Back Housing",0,0,0.00,0.00,0.00,0.00,8.9500,4.9900,2.8900,,,,,3.02,,,,
BTY-COV-230,"Motorola Atrix HD MB886 Front Frame - Black",0,0,0.00,0.00,0.00,0.00,8.9500,3.9900,2.8900,,,,,3.02,,,,
BTY-COV-268,"LG Optimus G2 Verizon VS980 LCD Frame",2,0,50.00,6.50,12.79,9.66,14.5520,11.7900,0.4900,,,,,,,,0.00,
BTY-COV-276,"Motorola Photon 4G MB855 Rear Housing Frame",34,0,0.00,0.00,0.00,0.00,4.9500,3.9900,0.4900,,,0.00,,,,,,
BTY-COV-312,"Motorola Droid M XT907 Front Lower Trim Frame Cover - White",0,0,0.00,0.00,0.00,0.00,5.9500,3.9900,1.4900,,,,,1.59,,,,
BTY-COV-346,"Motorola Droid 3 XT862 Keypad Bezel Frame",6,0,0.00,0.00,0.00,0.00,4.9500,3.9900,0.4900,,,0.00,,,,,,
BTY-COV-348,"Motorola Droid 3 XT862 XT883 Slide Metal Plate",6,0,0.00,0.00,0.00,0.00,15.9500,3.9900,0.4900,,,0.00,,,,,,
BTY-COV-372,"HTC ONE SV Back Housing",27,0,0.00,0.00,0.00,0.00,9.9500,,0.4900,,,,,4.37,,,,
BTY-COV-374,"Motorola MOTO X XT1060 Midframe Housing Upper",3,0,0.00,0.00,0.00,0.00,9.9500,,0.4900,,,,,6.51,,,,
BTY-COV-380,"Motorola MOTO X XT1060 Back Battery Door Cover Black",0,0,0.00,0.00,0.00,0.00,11.9500,,1.9900,,,0.00,,4.37,,,,
BTY-COV-402,"Samsung Galaxy S2 EPIC 4G D710 Rear Housing",19,0,0.00,0.00,0.00,0.00,8.9500,,0.4900,,,,,2.96,,,,
BTY-COV-440,"Midframe Bezel for Samsung Galaxy S3 i535 R530 - Brown",27,0,0.00,0.00,0.00,0.00,7.9500,4.9900,0.9900,,,,,4.79,,,,
BTY-COV-442,"Midframe Bezel for Samsung Galaxy S3 i535 R530 - Black",7,0,0.00,0.00,0.00,0.00,7.9500,5.9900,0.9900,,,,0.00,1.72,,,0.00,
BTY-COV-446,"Rear Housing Frame for Samsung Galaxy S3 i747 - Black",2,0,15.00,6.76,5.96,3.10,4.9500,,0.9900,,,,,0.00,,,0.00,
BTY-COV-450,"Middle Frame Bezel for Samsung Galaxy S2 Skyrocket i727 - Black",0,2,25.00,6.32,1.97,4.27,8.1100,6.8900,0.9900,,,2.99,,,,,,
BTY-COV-456,"Rear Housing Frame for Samsung Galaxy S3 L710 - White",31,0,0.00,0.00,0.00,0.00,4.9500,,0.9900,,,0.90,,,,,0.00,
BTY-COV-462,"Midframe Bezel for Samsung Galaxy S3 i9300 - Blue",9,0,0.00,0.00,0.00,0.00,6.9500,,0.9900,,,,0.00,,,,0.00,
BTY-COV-466,"Rear Housing Frame for Samsung Galaxy S3 L710 - Black",15,0,0.00,0.00,0.00,0.00,4.9500,,0.9900,,,,0.00,,,,0.00,
BTY-COV-468,"Midframe Bezel for Samsung Galaxy S3 i9300 - Silver",4,0,0.00,0.00,0.00,0.00,6.9500,,0.9900,,,,,5.67,,,0.00,
BTY-COV-470,"Midframe Bezel for Samsung Galaxy S4 i9500  - Silver",0,0,15.00,6.56,0.00,2.29,7.0140,5.5900,0.9900,,,,,,,,0.00,
BTY-COV-474,"Midframe Bezel for Samsung Galaxy Note 3 N900P N900V  - Silver",4,1,25.00,6.43,1.08,4.06,9.3600,8.0900,4.9900,3.80,,,,,,,0.00,
BTY-COV-476,"Rear Housing for Samsung Galaxy Note 2 N7105 LTE - Gray",0,0,0.00,0.00,0.00,0.00,9.9500,,2.9900,,,2.99,,7.15,,,0.00,
BTY-COV-478,"Rear Housing With Black Lens for Samsung Galaxy Note 3 N900A ATT – Black ",1,1,35.00,6.85,3.81,5.67,10.7300,9.2900,0.0000,,,,,6.37,,,0.00,
BTY-COV-490,"Back Battery Door Cover for Samsung Galaxy Note 3 N9000 - White",0,0,9.00,6.50,4.11,2.02,4.5540,3.6900,1.9900,,,,0.00,,,,0.00,3.99
BTY-COV-492,"Rear Housing With Black Lens for Samsung Galaxy Note 3 N900P N900V – Black ",0,0,35.00,6.36,0.00,5.50,10.7300,9.2900,0.0000,,,,,,,,0.00,
