SKU,Title,MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
FLX-LGM-614,"Stylus Pen for LG G Stylo",,,,,,,,,
SRN-LGM-616,"LCD and Touch Screen Digitizer for LG G Vista D631 VS880",,,,,,,,,
FLX-LGM-615,"Earpiece Speaker Replacement for LG G Vista",,,,,,,,,
SRN-LGM-617,"LCD and Touch Screen Digitizer for LG G Vista 2 H740 - Black",,42.99,,,,,,,
FLX-LGM-616,"Earpiece Speaker Replacement for LG G Vista",,,,,,,,,
FLX-LGM-617,"Loudspeaker Buzzer Replacement for LG G Vista",,,,,,,,,
FLX-LGM-618,"Charging Port Replacement for LG G Vista",,8.99,5.50,,,,,,
SRN-LGM-618,"LCD and Touch Screen Digitizer Replacement for LG Lucid 2 - Black",,,,,,,,,
SRN-LGM-619,"LCD and Touch Screen Digitizer Replacement for LG Lucid 3 - Black",,,,,,,,,
FLX-LGM-619,"Charging Port Dock Connector Replacement for LG Lucid 3",,,,4.99,,,,,
FLX-LGM-620,"Rear Camera Replacement for LG G4",6.29,19.99,17.99,24.99,,,,,
FLX-LGM-621,"Headphone Jack Replacement for LG G4",5.30,7.99,3.99,,,,,,
FLX-LGM-622,"Earpiece Speaker Replacement for LG G4",2.25,4.99,1.99,3.99,,,,,
SRN-LGM-626,"LCD and Touch Screen Digitizer Replacement for LG K7 - Gold",,,,,,,,,
ACC-ZRT-493,"Front Glass Adhesive Replacement for Microsoft Lumia 640",,,,,,,,,
FLX-NOK-058,"Earpiece Speaker Replacement for Microsoft Lumia 640XL",,,,,,,,,
ACC-ZRT-494,"Front Glass Adhesive Replacement for Microsoft Lumia 640XL",,,,,,,,,
FLX-NOK-059,"Earpiece Speaker Replacement for Microsoft Lumia 950",,,,,,,,,
SRN-NOK-166,"LCD and Touch Screen Digitizer for Microsoft Lumia 950XL - Black",,,,,,,,,
FLX-NOK-060,"Earpiece Speaker Replacement for Microsoft Lumia 950XL",,,,,,,,,
FLX-MOT-527,"Earpiece Speaker Replacement for Motorola Moto X Pure Edition XT1575",1.04,4.99,0.80,3.99,,,,,
FLX-MOT-528,"Rear Camera Replacement for Motorola Moto X Pure Edition XT1575",11.49,,,9.99,,,,,
FLX-MOT-529,"Front Camera Replacement for Motorola Moto X Pure Edition XT1575",8.99,9.99,4.99,9.99,,,,,
FLX-MOT-530,"Loudspeaker Replacement for Motorola Moto X Pure Edition XT1575",0.99,,,2.99,,,,,
ACC-ZRT-495,"Front Glass Adhesive Replacement for LG Nexus 5X",,,,,,,,,
SRN-HUA-153,"LCD and Touch Screen Digitizer with Frame for Huawei Nexus 6P H1511 H1512 - Black",139.99,137.99,155.99,157.99,,,,,
SRN-SAM-1440,"LCD and Touch Screen Digitizer Replacement for Samsung Galaxy Express Prime - Black",,,72.50,,,,,,
BTY-COV-1673,"Back Cover Replacement for Sony Xperia Z5 - Pink",,,,,,,,,
FLX-SNY-044,"Power and Volume Button Flex Cable Replacement for Sony Xperia Z5 Compact",,,,,,,,,
SRN-ZTE-014,"LCD and Touch Screen Digitizer for ZTE Zmax - Black",,,,,,,,,
SRN-ZTE-015,"LCD and Touch Screen Digitizer for ZTE Zmax 2 - Black",,,,,,,,,
SRN-ZTE-016,"LCD and Touch Screen Digitizer for ZTE Warp Elite",,,,,,,,,
FLX-HUA-001,"Vibration Motor for Huawei Nexus 6P",4.99,4.99,2.50,,,,,,
FLX-HUA-002,"Headphone Jack Replacement for Huawei Nexus 6P",,9.99,5.99,,,,,,
BTY-COV-1674,"Back Cover Replacement for Huawei Nexus 6P - Aluminium",,,,,,,,,
BTY-COV-1675,"Back Cover Replacement for Huawei Nexus 6P - Graphite",,,,,,,,,
BTY-COV-1676,"Back Cover Replacement for Huawei Nexus 6P - Frost",,,,,,,,,
" FLX-HUA-003","Front Housing Replacement for Huawei Nexus 6P - Black",,,,,,,,,
FLX-HUA-004,"Front Housing Replacement for Huawei Nexus 6P - Silver",,,,,,,,,
FLX-HUA-005,"Front Housing Replacement for Huawei Nexus 6P - Gold",,,,,,,,,
FLX-ONP-001,"Front Camera Replacement for OnePlus 2",,,,,,,,,
FLX-ONP-002,"Rear Camera Replacement for OnePlus 2",,,,,,,,,
FLX-ONP-003,"Charging Port Flex Cable Replacement for OnePlus 2",,,,,,,,,
FLX-ZTE-001,"Rear Camera Replacement for ZTE Warp Elite",,,,,,,,,
FLX-ZTE-002,"Front Camera Replacement for ZTE Warp Elite",,,,,,,,,
FLX-ZTE-003,"Loudspeaker Replacement for ZTE Warp Elite",,,,,,,,,
FLX-MIC-001,"Front Camera Flex Cable Replacement for Microsoft Surface Pro 3",,,,,,,,,
FLX-MIC-002,"Rear Camera Flex Cable Replacement for Microsoft Surface Pro 3",,,,,,,,,
FLX-MIC-003,"Charging Port Flex Cable Replacement for Microsoft Surface Pro 3",,,,,,,,,
FLX-MIC-004,"Left Loudspeaker Replacement for Microsoft Surface Pro 3",,,,,,,,,
FLX-MIC-005,"Right Loudspeaker Replacement for Microsoft Surface Pro 3",,,,,,,,,
FLX-MIC-006,"Headphone Jack Volume Power Button Flex Cable Replacement for Microsoft Surface Pro 3",,,,,,,,,
BTY-COV-1677,"Back Cover Rear Housing Replacement for Microsoft Surface Pro 3",,,,,,,,,
ACC-ZRT-496,"Front Glass Adhesive for HTC Desire 626",,,,,,,,,
ACC-ZRT-497,"Front Glass Adhesive for LG G Vista",,,,,,,,,
ACC-ZRT-498,"Front Glass Adhesive for LG G Vista 2",,,,,,,,,
ACC-ZED-786,"Samsung Galaxy S6 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",,,,,,,,,
FLX-SAM-1489,"Charging Port Replacement for Samsung Galaxy S5 G900H",5.75,9.99,5.00,,,,,,
APL-003-1690,"iPad 2/3/4/Mini Backlight Filter IC Replacement",,,,,,,,,
BTY-COV-1678,"Battery Cover Replacement for Sony Xperia Z3V - Black",,,,,,,,,
APL-003-1691,"iPhone 6S Front Middle Frame Bezel LCD Holder - White",2.75,7.99,1.99,3.99,,,,,
APL-003-1692,"iPhone 6S Front Middle Frame Bezel LCD Holder - Black",2.75,7.99,1.99,2.99,,,,,
SRN-LGM-627,"LCD Display for LG L Bello",,,,,,,,,
FLX-MOT-531,"Motorola Droid Ultra XT1080 Charging Port",2.99,,0.80,2.99,,,,,
FLX-SAM-1490,"Samsung Galaxy Grand Prime G530 Charging Port",,,,,,,,,
FLX-SAM-1491,"Samsung Galaxy Mega 5.8 i9152 Charging Port",,,,,,,,,
APL-003-1693,"iPhone 5 Front Middle Frame Bezel LCD Holder - Black (Premium)",,,,,,,,,
APL-003-1694,"iPhone 5S Front Middle Frame Bezel LCD Holder - White (Premium)",1.50,,,,,,,,
APL-003-1696,"iPhone 5S Front Middle Frame Bezel LCD Holder - Black (Premium)",1.50,,,,,,,,
APL-003-1697,"iPhone 5 Front Middle Frame Bezel LCD Holder - White (Premium)",,,,,,,,,
APL-002-6436,"iPhone 5 Front Middle Frame Bezel LCD Holder - White (Premium)",,,,,,,,,
APL-002-6437,"iPhone 5S Front Middle Frame Bezel LCD Holder - Black (Premium)",,,,,,,,,
APL-002-6438," iPhone 5C Front Middle Frame Bezel LCD Holder - Black (Premium)",,,,,,,,,
APL-002-6439,"iPhone 5S Front Middle Frame Bezel LCD Holder - White (Premium)",,,,,,,,,
APL-002-6440,"iPhone 5 Front Middle Frame Bezel LCD Holder - Black (Premium)",,,,,,,,,
FLX-SAM-1492,"Samsung Galaxy Tab Pro 8.4 T320 Charging Port ",,9.99,4.99,,,,,,
APL-003-1698,"Left and Right Replacement Loudspeakers for iPad Air",,,,,,,,,
ACC-ZRT-500,"Front Glass Adhesive Replacement for Motorola Droid Turbo",,,,,,,,,
ACC-ZRT-501,"Front Glass Adhesive for HTC 10",,,,,,,,,
ACC-ZRT-502,"Front Glass Adhesive for Motorola Moto X Pure Edition XT1575",,,,,,,,,
ACC-ZRT-503,"Front Glass Adhesive for LG K7/Tribute 5",,,,,,,,,
ACC-ZRT-504,"Front Glass Adhesive for Samsung Galaxy A3",,,,,,,,,
ACC-ZRT-505,"Front Glass Adhesive for Samsung Galaxy A5",,,,,,,,,
ACC-ZRT-506,"Front Glass Adhesive for Samsung Galaxy A7",,,,,,,,,
ACC-ZRT-507,"Front Glass Adhesive for Samsung Galaxy A8",,,,,,,,,
BT-SPX-0316,"Bongo Shield Tempered Glass Screen Protector - LG G5 Curved",,,,,,,,,
BT-SPX-0317,"Bongo Shield Tempered Glass Screen Protector - Samsung Galaxy Core Prime G360",,,,,,,,,
BT-SPX-0318,"Bongo Shield Tempered Glass Screen Protector - Samsung Galaxy Grand Prime G530",,,,,,,,,
BT-SPX-0319,"Bongo Shield Tempered Glass Screen Protector - iPhone 7",,,,,,,,,
SRN-LGM-628,"LCD and Touch Screen Digitizer for LG G Vista 2 - Grade A",,,,,,,,,
SRN-SNY-139,"Sony Z3v LCD Screen with Touch Screen Digitizer Assembly - Black",,,,50.99,,,,,
ACC-ZRT-508,"Samsung Galaxy Note Edge Touch Screen Adhesive",,,,,,,,,
ACC-ZRT-509,"Samsung Galaxy Note 1 N7000 Touch Screen Adhesive",,,,,,,,,
SRN-SAM-1441,"Samsung Galaxy Note 5 LCD & Digitizer Touch Screen - Blue - Grade B",,,,,,,,,
APL-001-2265,"Apple Watch 38mm LCD With Digitizer",99.95,,,104.99,,,,,
BT-BP-30204,"BinTEK™ iPod Touch 6 1043mAH Li-Polymer Premium Battery",,16.99,8.99,8.99,,,,,
ACC-ZED-787,"Samsung Galaxy S5/Note 3 Data Cable (Special Order)",,,,,,,,,
ACC-ZED-788,"Samsung Galaxy S5/Note 3 Wall Charger (Special Order)",,,,,,,,,
ACC-ZED-789,"Samsung Galaxy S6/S7/Note 5 Data Cable (Special Order)",,,,,,,,,
ACC-ZED-790,"Samsung Galaxy Series 2.0A Wall Charger (Premium)",,,,,,,,,
BT-BP-30206,"BinTEK™ Apple iPad 1 6600mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30208,"BinTEK™ Apple iPad 2 6930mAH Li-Polymer Premium Battery",13.50,14.49,12.99,9.99,,,,,
BT-BP-30210,"BinTEK™ Apple iPad 3/4 11560mAH Li-Polymer Premium Battery",17.50,19.99,16.99,,,,,,
BT-BP-30214,"BinTEK™ Apple iPad Air 1/iPad 5 8820mAH Li-Polymer Premium Battery",13.50,24.99,14.99,18.99,,,,,
BT-BP-30216,"BinTEK™ Apple iPad Air 2 7340mAH Li-Polymer Premium Battery",0.00,17.99,14.98,15.99,,,,,
BT-BP-30218,"BinTEK™ Apple iPad Mini 1 4490mAH Li-Polymer Premium Battery",,,,,,,,,
BT-BP-30220,"BinTEK™ Apple iPad Mini 2/3 6470mAH Li-Polymer Premium Battery",12.50,14.99,13.99,15.99,,,,,
BT-BP-30224,"BinTEK™ Apple iPad Mini 4 5124mAH Li-Polymer Premium Battery",,,20.99,17.99,,,,,
BT-BP-30226,"BinTEK™ Apple iPad Pro 12.9 10307mAH Li-Polymer Premium Battery",,27.99,,,,,,,
BT-BP-30228,"BinTEK™ Apple iPad Pro 9.7 7306mAH Li-Polymer Premium Battery",,34.99,,,,,,,
PRS1,"Phone Repair Service",,,,,,,,,
SRN-LGM-629,"LG K10 LCD and Touch Screen Digitizer with Frame K10 K420N K410 K430 MS428",,0.00,,,,,,,
ACC-ZED-791,"Samsung Galaxy Note 4 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",,,,,,,,,
ACC-ZED-792,"Samsung Galaxy Note 5 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",,,,,,,,,
FLX-SAM-1493,"Samsung Galaxy Mega 6.3 AT&T i527 Charging Port Flex Cable - i527",,11.99,5.50,,,,,,
SRN-LGM-630,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 LS775 - Black",,0.00,65.99,68.99,,,,,
SRN-SAM-1442,"LCD and Touch Screen Digitizer for Samsung Galaxy S6 Edge Plus - Gold Platinum - Grade A",,,,,,,,,
FLX-SAM-1494,"Samsung Galaxy S4 L720T Charging Port Flex Cable",3.99,,,3.99,,,,,
FLX-SAM-1495,"Samsung Galaxy Stellar 4G SCH-i200 Charging Port",,,,,,,,,
SRN-SAM-1443,"Samsung Galaxy Tab 4 8.0 T330 Touch Screen Digitizer - White",12.10,12.99,16.98,,,,,,
SRN-SAM-1444,"Samsung Galaxy Tab 4 8.0 T330 Touch Screen Digitizer - Black",15.30,,16.98,,,,,,
ACC-ZED-793,"Samsung S5 Active Tempered Glass",,,,,,,,,
ACC-ZED-795,"Samsung Note 7 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",,,,,,,,,
ACC-ZED-796,"Samsung Galaxy Note 7 Premium Shatter-Proof Tempered Glass Screen Protector - Clear",,,,,,,,,
ACC-ZED-797,"Apple iPhone 7 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",,,,,,,,,
ACC-ZED-798,"Apple iPhone 7 Premium Shatter-Proof Tempered Glass Screen Protector - Clear",,,,,,,,,
SRN-LGM-631,"LG Stylo LCD With Digitizer - Black",,,,,,,,,
APL-001-2270,"iPhone 5C Complete LCD and Digitizer Assembly - Black",,,15.98,,,,,,
APL-001-2271,"iPhone 6 Plus Complete LCD and Digitizer Assembly - Black",,37.99,25.99,39.99,,,,,
APL-001-2272,"Apple Watch 42mm LCD Digitizer Assembly",99.95,,,104.99,,,,,
ACC-ZED-799,"iPhone 7 Plus Tempered Glass Screen Protector",,,,,,,,,
APL-003-1699,"LCD Shield Plate for iPhone 5C",,,,,,,,,
APL-001-2275,"Digitizer Touch Screen With Home Button for iPad 2 - White (Premium)",14.99,12.99,14.50,11.99,,,,,
SRN-LGM-632,"LCD and Touch Screen Digitizer Replacement with Frame for LG K7 - White",,0.00,,,,,,,
SRN-LGM-633,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 - Black - Grade A",,,,,,,,,
SRN-SAM-1447,"Samsung Galaxy Note Edge SM-N915 LCD Assembly White - Grade A",,,,,,,,,
APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",126.50,97.99,0.00,144.99,,,,,
APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",126.50,97.99,0.00,144.99,,,,,
APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",,117.99,117.99,144.99,,,,,
APL-001-2281,"LCD and Touch Screen Digitizer for iPhone 7 Plus - White (Standard)",,117.99,0.00,144.99,,,,,
SRN-MOT-660,"LCD and Touch Screen Digitizer for Motorola Moto Z Droid XT1650-01 - Black",124.00,144.99,109.99,,,,,,
SRN-MOT-661,"LCD and Touch Screen Digitizer for Motorola Moto Z Droid XT1650-01 - White",,,,,,,,,
SRN-MOT-662,"LCD and Touch Screen Digitizer for Motorola Moto Z Force Droid - Black",,,,,,,,,
SRN-MOT-663,"LCD and Touch Screen Digitizer for Motorola Moto Z Force Droid - White",,,,,,,,,
TAB-SRN-744,"Samsung Tab A 8.0 T350 Digitizer Touch Screen - Grey",,,,,,,,,
TAB-SRN-745,"Samsung Tab A 8.0 T350 Digitizer Touch Screen - White",,,18.95,,,,,,
SRN-LGM-635,"LG Sunset L33L LCD With Digitizer Black ",,,,,,,,,
FLX-SAM-1503,"S5 Active Rear Camera Rings - Green",,,,,,,,,
FLX-SAM-1504,"S5 Active Rear Camera Rings - Black",,,,,,,,,
FLX-SAM-1505,"S5 Active Rear Camera Rings - Red",,,,,,,,,
SRN-LGM-636,"LG Optimus G Pro E980 LCD Screen",,,,,,,,,
APL-001-2295,"LCD and Touch Screen Digitizer Assembly for iPhone 6S Plus - White (Premium) - Grade A",,,,,,,,,
APL-001-2297,"LCD and Touch Screen Digitizer Assembly for iPhone 6S Plus - White (Premium) - Grade C",,,,,,,,,
APL-001-2298,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - Black",28.50,44.49,32.99,35.99,,,,,
APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",28.50,47.99,32.99,35.99,,,,,
FLX-SAM-1506,"Charging Port Replacement for Samsung Galaxy S5 G900F",5.75,,4.50,,,,,,
SRN-SAM-1455,"Samsung Galaxy S5 Active G870 LCD With Digitizer Assembly - Green - Grade B",,,,,,,,,
B-STOCK-1,"Merchandise Lot for B-Stock",,,,,,,,,
SRN-SAM-1457,"LCD and Touch Screen Digitizer for Samsung Galaxy Note 5 - Silver Titanium",175.00,,209.99,219.99,,,,,
SRN-LGM-637,"LG G5 LCD With Digitizer and Frame Black",49.99,54.99,55.50,65.99,,,,,
APL-001-2302,"LCD and Digitizer Assembly for iPhone 6S Plus - White - Grade C",,,,,,,,,
SRN-HTC-1157,"HTC One M9 LCD Assembly with Frame - Black",,,27.99,29.99,,,,,
SRN-STK-001,"LCD and Digitizer for STK Galactic 6 - White",,,,,,,,,
SRN-STK-002,"LCD and Digitizer for STK Galactic 6 - Black",,,,,,,,,
SRN-XIA-001,"LCD and Touch Screen Digitizer for Xiaomi Redmi 2 Pro - Black",,,,,,,,,
SRN-SAM-1458,"LCD and Touch Screen Digitizer for Samsung Galaxy J5 - Black",79.99,84.99,77.99,,,,,,
SRN-SAM-1459,"Touch Screen Digitizer for Samsung Galaxy J5 - Black",,,,,,,,,
SRN-SAM-1460,"LCD Replacement for Samsung Galaxy J5 ",,,,,,,,,
SRN-STK-003,"LCD and Touch Screen Digitizer for STK Sync 5C - Black",,,,,,,,,
BT-BP-30230,"BinTEK™ Samsung Galaxy S7 3000mAH Li-Polymer Premium Battery",6.49,14.49,6.99,8.99,,,,,
FLX-SAM-1507,"Charging Port Replacement Flex Cable for Samsung Galaxy J5",,,,,,,,,
FLX-SAM-1508,"Charging Port Replacement Flex Cable for Samsung Galaxy Core Plus",,,,,,,,,
APL-003-1700,"Wifi Antenna Replacement Flex Cable for iPad Mini 3",,,,,,,,,
SRN-MOT-664,"LCD and Digitizer Replacement with Frame for Motorola Google Nexus 6",158.00,149.99,132.98,139.99,,,,,
SRN-LGM-638,"LCD and Digitizer Replacement with Frame for LG Nexus 5X",35.50,39.99,37.99,35.99,,,,,
SRN-LGM-639,"LCD and Digitizer Replacement with Frame for LG Nexus 4",43.00,51.99,40.99,46.99,,,,,
SRN-LGM-640,"LCD and Digitizer Replacement for LG V10 - Black",105.00,,99.98,120.99,,,,,
SRN-LGM-641,"LCD and Digitizer Replacement with Frame for LG G4",43.50,0.00,38.50,101.99,,,,,
SRN-LGM-642,"LCD and Digitizer Replacement with Frame for LG G3 - Black",34.50,57.99,56.50,63.99,,,,,
SRN-LGM-643,"LCD and Digitizer Replacement with Frame for LG G3 - White",58.50,0.00,56.50,63.99,,,,,
SRN-LGM-644,"LCD and Digitizer Replacement with Frame for LG G2 VS980 - White",34.50,0.00,,43.99,,,,,
SRN-MOT-665,"LCD and Digitizer Replacement with Frame for Motorola Droid Turbo XT1254",110.00,,79.50,92.99,,,,,
SRN-MOT-666,"LCD and Digitizer Replacement for Droid Maxx 2 XT1565 - Black",38.50,,30.50,36.99,,,,,
SRN-MOT-667,"LCD and Digitizer Replacement for Droid Maxx 2 XT1565 - White",38.50,,31.50,36.99,,,,,
SRN-MOT-668,"LCD and Digitizer Replacement for Droid Ultra Maxx XT1080 XT1080M",49.50,49.99,49.98,52.99,,,,,
SRN-MOT-669,"LCD and Digitizer Replacement for Motorola Moto G3 - Black",27.89,29.99,20.99,30.99,,,,,
SRN-MOT-670,"LCD and Digitizer Replacement for Motorola Moto G3 - White",27.89,32.99,20.99,,,,,,
SRN-MOT-671,"LCD and Digitizer Replacement for Motorola Moto G2 - Black",23.50,36.99,,,,,,,
SRN-MOT-672,"LCD and Digitizer Replacement with Frame for Motorola Moto E XT1021 XT1022 XT1025 - White",20.50,,,,,,,,
SRN-MOT-673,"LCD and Digitizer Replacement with Frame for Motorola Moto E XT1021 XT1022 XT1025 - Black",20.50,24.99,,,,,,,
SRN-MOT-674,"LCD and Digitizer Replacement with Frame for Motorola Moto X Pure Edition XT1575 - Black",63.50,54.99,53.99,56.99,,,,,
SRN-MOT-675,"LCD and Digitizer Replacement with Frame for Motorola Moto X Pure Edition XT1575 - White",63.50,54.99,53.99,56.99,,,,,
SRN-MOT-676,"LCD and Digitizer Replacement with Frame for Motorola Moto X Play - Black",45.50,42.99,36.48,,,,,,
SRN-MOT-677,"LCD and Digitizer Replacement with Frame for Motorola Moto X Play - White",45.50,52.99,37.48,,,,,,
SRN-MOT-678,"LCD and Digitizer Replacement with Frame for Motorola Moto X (2nd Gen) - Black",129.99,109.99,109.50,129.99,,,,,
SRN-MOT-679,"LCD and Digitizer Replacement with Frame for Motorola Moto X (2nd Gen) - White",129.99,114.99,106.50,129.99,,,,,
TAB-SRN-746,"LCD and Digitizer Replacement for Samsung Galaxy Tab S 8.4 T700 - Black",,164.99,,,,,,,
TAB-SRN-747,"LCD and Digitizer Replacement for Samsung Galaxy Tab S 8.4 T700 - White",175.00,162.99,217.99,,,,,,
TAB-SRN-748,"LCD and Digitizer Replacement for Samsung Galaxy Tab S 8.4 T705 - Black",,,,,,,,,
TAB-SRN-749,"LCD and Digitizer Replacement for Samsung Galaxy Tab S 8.4 T705 - White",175.00,,,,,,,,
TAB-SRN-750,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab 3 Lite T111 - Black",,,0.00,,,,,,
TAB-SRN-751,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab 3 Lite T111 - White",,14.99,,,,,,,
TAB-SRN-752,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab 3 8.0 T311 - Black",12.49,,0.00,,,,,,
TAB-SRN-753,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab 3 8.0 T311 - White",12.49,,0.00,,,,,,
TAB-SRN-754,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab 4 8.0 T331 - Black",15.00,,,,,,,,
TAB-SRN-755,"Touch Screen Digitizer Replacement for Samsung Galaxy Tab 4 8.0 T331 - White",15.00,,21.99,,,,,,
SRN-SAM-1461,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935F - Gold",295.00,,320.99,,,,,,
SRN-SAM-1462,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935F - White",295.00,,299.99,,,,,,
SRN-SAM-1463,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935F - Black",295.00,,320.99,,,,,,
SRN-SAM-1464,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935A G935T - Gold",295.00,,320.99,369.99,,,,,
SRN-SAM-1465,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935A G935T - White",295.00,,,,,,,,
SRN-SAM-1466,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935A G935T - Black",295.00,,,369.99,,,,,
SRN-SAM-1467,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935V G935P - Gold",295.00,,,,,,,,
SRN-SAM-1468,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935V G935P - White",295.00,,299.99,,,,,,
SRN-SAM-1469,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 Edge G935V G935P - Black",295.00,,,,,,,,
SRN-SAM-1470,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930F - Gold",,,,,,,,,
SRN-SAM-1471,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930F - White",,,,,,,,,
SRN-SAM-1472,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930F - Black",,209.99,,,,,,,
SRN-SAM-1473,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930A G930T - Gold",,,,,,,,,
SRN-SAM-1474,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930A G930T - White ",142.50,,,,,,,,
SRN-SAM-1475,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930A G930T - Black",,,,,,,,,
SRN-SAM-1476,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930V G930P - Gold",,319.99,,,,,,,
SRN-SAM-1477,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930V G930P - White",,,,,,,,,
SRN-SAM-1478,"LCD and Digitizer Replacement with Frame for Samsung Galaxy S7 G930V G930P - Black",,239.99,,,,,,,
SRN-ZTE-017,"LCD and Digitizer Replacement for ZTE MAX Boost ",38.00,,24.95,,,,,,
SRN-ZTE-018,"LCD and Digitizer Replacement with Frame for ZTE Max Boost",38.00,,28.99,,,,,,
SRN-ZTE-019,"LCD and Digitizer Replacement for ZTE Zmax",26.99,,25.99,,,,,,
TAB-SRN-756,"Microsoft Surface Pro 4 1724 V1.0 LCD Display + Touch Screen Digitizer Assembly",,,,,,,,,
TAB-SRN-757,"Samsung Galaxy Tab A SM-T550 9.7 Touch Screen Digitizer Glass + Adhesive Tape White ",,24.99,,,,,,,
TAB-SRN-758,"Samsung Galaxy Tab A SM-T550 9.7 Touch Screen Digitizer Glass + Adhesive Tape Grey",,,,,,,,,
SRN-LGM-646,"LG Optimus G Pro E980 LCD Assembly with Frame - White",,,,,,,,,
SRN-LGM-647,"LG Optimus G Pro E980 LCD Assembly with Frame - Black",,,,,,,,,
SRN-SAM-1486,"LCD and Digitizer Replacement for Samsung Galaxy Tab S 10.5 T800 T805 - White",,,196.45,,,,,,
SRN-SAM-1487,"LCD and Digitizer Replacement with Frame for Samsung Galaxy Tab S 10.5 T800 T805 - Black",,,196.45,,,,,,
SRN-SAM-1488,"LCD With Digitizer Assembly For Samsung Galaxy S7 Edge - Silver",0.00,299.99,252.99,,,,,,
BTY-COV-1679,"Middle Bezel Frame For Samsung S7 Edge Silver",,,,,,,,,
FLX-SAM-1509,"Samsung Galaxy Note 5 Home Button Flex Cable - Silver Titanium",,,,8.99,,,,,
BTY-COV-1680,"Samsung Galaxy S3 i747 T999 Midframe Bezel - Black",,,,2.49,,,,,
SRN-SAM-1490,"Samsung A7 A7000 A700F LCD Touch Screen Assembly Gold",85.00,,,,,,,,
FLX-SAM-1510,"Samsung Galaxy Note 4 N910F N910A N910V N910T N910P Home Button with Touch Sensor Flex Cable - White",4.49,12.99,2.50,7.99,,,,,
LBB-G3,"LBB LG G3",,,,,,,,,
LBB-G4,"LBB LG G4",,,,,,,,,
LBB-I4,"LBB Iphone 4",,,,,,,,,
LBB-I5,"LBB Iphone 5",,,,,,,,,
LBB-I5C,"LBB Iphone 5C",,,,,,,,,
LBB-I5S,"LBB Iphone 5S",,,,,,,,,
LBB-I6,"LBB Iphone 6",,,,,,,,,
LBB-I6P,"LBB Iphone 6 Plus",,,,,,,,,
LBB-I6S,"LBB Iphone 6S",,,,,,,,,
LBB-I6SP,"LBB Iphone 6S Plus",,,,,,,,,
LBB-IP12C,"iPad Mini 1/2 iC Chip",,,,,,,,,
LBB-IPMIC,"iPad Mini IC",,,,,,,,,
LBB-MEG,"LBB Galaxy Mega",,,,,,,,,
LBB-N1,"LBB Note 1",,,,,,,,,
LBB-N2,"LBB Note 2",,,,,,,,,
LBB-N3,"LBB Note 3",,,,,,,,,
LBB-N4,"LBB Note 4",,,,,,,,,
LBB-NX4,"LBB LG Nexus 4",,,,,,,,,
LBB-NX5,"LBB LG Nexus 5",,,,,,,,,
LBB-NX6,"LBB Motorola Nexus 6",,,,,,,,,
LBB-S6E,"LBB Galaxy S6 Edge",,,,,,,,,
LBB-OEM-A-G2,"LBB LG G2 OEM Grade A",,,,,,,,,
LBB-OEM-A-G3,"LBB LG G3 OEM Grade A",,,,,,,,,
LBB-OEM-A-G4,"LBB LG G4 OEM Grade A",,,,,,,,,
LBB-OEM-A-I4,"LBB Iphone 4 OEM Grade A",,,,,,,,,
LBB-OEM-A-I5,"LBB Iphone 5 OEM Grade A",,,,,,,,,
